wk_start,wk_end,year_wk_num,mmwrid
2047-06-16,2047-06-22,25,4460
2047-06-23,2047-06-29,26,4461
2047-06-30,2047-07-06,27,4462
2047-07-07,2047-07-13,28,4463
2047-07-14,2047-07-20,29,4464
2047-07-21,2047-07-27,30,4465
2047-07-28,2047-08-03,31,4466
2047-08-04,2047-08-10,32,4467
2047-08-11,2047-08-17,33,4468
2047-08-18,2047-08-24,34,4469
2047-08-25,2047-08-31,35,4470
2047-09-01,2047-09-07,36,4471
2047-09-08,2047-09-14,37,4472
2047-09-15,2047-09-21,38,4473
2047-09-22,2047-09-28,39,4474
2047-09-29,2047-10-05,40,4475
2047-10-06,2047-10-12,41,4476
2047-10-13,2047-10-19,42,4477
2047-10-20,2047-10-26,43,4478
2047-10-27,2047-11-02,44,4479
2047-11-03,2047-11-09,45,4480
2047-11-10,2047-11-16,46,4481
2047-11-17,2047-11-23,47,4482
2047-11-24,2047-11-30,48,4483
2047-12-01,2047-12-07,49,4484
2047-12-08,2047-12-14,50,4485
2047-12-15,2047-12-21,51,4486
2047-12-22,2047-12-28,52,4487
2047-12-29,2048-01-04,1,4488
2048-01-05,2048-01-11,2,4489
2048-01-12,2048-01-18,3,4490
2048-01-19,2048-01-25,4,4491
2048-01-26,2048-02-01,5,4492
2048-02-02,2048-02-08,6,4493
2048-02-09,2048-02-15,7,4494
2048-02-16,2048-02-22,8,4495
2048-02-23,2048-02-29,9,4496
2048-03-01,2048-03-07,10,4497
2048-03-08,2048-03-14,11,4498
2048-03-15,2048-03-21,12,4499
2048-03-22,2048-03-28,13,4500
2048-03-29,2048-04-04,14,4501
2048-04-05,2048-04-11,15,4502
2048-04-12,2048-04-18,16,4503
2048-04-19,2048-04-25,17,4504
2048-04-26,2048-05-02,18,4505
2048-05-03,2048-05-09,19,4506
2048-05-10,2048-05-16,20,4507
2048-05-17,2048-05-23,21,4508
2048-05-24,2048-05-30,22,4509
2048-05-31,2048-06-06,23,4510
2048-06-07,2048-06-13,24,4511
2048-06-14,2048-06-20,25,4512
2048-06-21,2048-06-27,26,4513
2048-06-28,2048-07-04,27,4514
2048-07-05,2048-07-11,28,4515
2048-07-12,2048-07-18,29,4516
2048-07-19,2048-07-25,30,4517
2048-07-26,2048-08-01,31,4518
2048-08-02,2048-08-08,32,4519
2048-08-09,2048-08-15,33,4520
2048-08-16,2048-08-22,34,4521
2048-08-23,2048-08-29,35,4522
2048-08-30,2048-09-05,36,4523
2048-09-06,2048-09-12,37,4524
2048-09-13,2048-09-19,38,4525
2048-09-20,2048-09-26,39,4526
2048-09-27,2048-10-03,40,4527
2048-10-04,2048-10-10,41,4528
2048-10-11,2048-10-17,42,4529
2048-10-18,2048-10-24,43,4530
2048-10-25,2048-10-31,44,4531
2048-11-01,2048-11-07,45,4532
2048-11-08,2048-11-14,46,4533
2048-11-15,2048-11-21,47,4534
2048-11-22,2048-11-28,48,4535
2048-11-29,2048-12-05,49,4536
2048-12-06,2048-12-12,50,4537
2048-12-13,2048-12-19,51,4538
2048-12-20,2048-12-26,52,4539
2048-12-27,2049-01-02,53,4540
2049-01-03,2049-01-09,1,4541
2049-01-10,2049-01-16,2,4542
2049-01-17,2049-01-23,3,4543
2049-01-24,2049-01-30,4,4544
2049-01-31,2049-02-06,5,4545
2049-02-07,2049-02-13,6,4546
2049-02-14,2049-02-20,7,4547
2049-02-21,2049-02-27,8,4548
2049-02-28,2049-03-06,9,4549
2049-03-07,2049-03-13,10,4550
2049-03-14,2049-03-20,11,4551
2049-03-21,2049-03-27,12,4552
2049-03-28,2049-04-03,13,4553
2049-04-04,2049-04-10,14,4554
2049-04-11,2049-04-17,15,4555
2049-04-18,2049-04-24,16,4556
2049-04-25,2049-05-01,17,4557
2049-05-02,2049-05-08,18,4558
2049-05-09,2049-05-15,19,4559
2049-05-16,2049-05-22,20,4560
2049-05-23,2049-05-29,21,4561
2049-05-30,2049-06-05,22,4562
2049-06-06,2049-06-12,23,4563
2049-06-13,2049-06-19,24,4564
2049-06-20,2049-06-26,25,4565
2049-06-27,2049-07-03,26,4566
2049-07-04,2049-07-10,27,4567
2049-07-11,2049-07-17,28,4568
2049-07-18,2049-07-24,29,4569
2049-07-25,2049-07-31,30,4570
2049-08-01,2049-08-07,31,4571
2049-08-08,2049-08-14,32,4572
2049-08-15,2049-08-21,33,4573
2049-08-22,2049-08-28,34,4574
2049-08-29,2049-09-04,35,4575
2049-09-05,2049-09-11,36,4576
2049-09-12,2049-09-18,37,4577
2049-09-19,2049-09-25,38,4578
2049-09-26,2049-10-02,39,4579
2049-10-03,2049-10-09,40,4580
2049-10-10,2049-10-16,41,4581
2049-10-17,2049-10-23,42,4582
2049-10-24,2049-10-30,43,4583
2049-10-31,2049-11-06,44,4584
2049-11-07,2049-11-13,45,4585
2049-11-14,2049-11-20,46,4586
2049-11-21,2049-11-27,47,4587
2049-11-28,2049-12-04,48,4588
2049-12-05,2049-12-11,49,4589
2049-12-12,2049-12-18,50,4590
2049-12-19,2049-12-25,51,4591
2049-12-26,2050-01-01,52,4592
